fileName,contractName,LOC,WFC,WMC,NPF,AFC,Max_cc,Avg_cc,MOA,CBO,RFC,CA,CE,IC,CBF,LCOF,LCOF3,CAF,DIT,NOC,MFA,DAM,NC,NTF,NSF,NATV,NDO,NRF,NE,TNP,TNMSV,NUAP,TNTDF,bugTotalNumber,DAOMethodCall,DelegateCallWithUserInput,UnsafeCallTarget,TODAmount,TODReceiver,TODTransfer,DAO,DAOConstantGas,UnprivilegedSuicide,UnrestrictedEtherFlow,UnrestrictedWrite,UseOfOrigin,IntegerOverflow,DivisionBeforeCallvalue,DivisionBeforeMultiply,LockedEther,MissingInputValidation,UnhandledException,WriteOnly,UnsafeDependenceOnBlock,UnsafeDependenceOnGas
0x0af7540a45a957205f0e4fbffd72a013c5f8a3da,PolyusCdsTok20220328II,53,4,0,4,8.25,1,0.8,0,0,12,0,0,0,0,0,1.3333333333333333,0.75,0,0,0.0,0.0,0,0,0,3,0,3,2,7,8,6,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0
0x0afafc3156456a2470911eb0aa449aa5646230ed,BasicToken,23,2,0,0,4.5,1,0.6666666666666666,1,3,5,1,2,1,0,0,2.0,0.75,1,1,0.0,1.0,0,0,0,1,0,0,0,3,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0x0afafc3156456a2470911eb0aa449aa5646230ed,ERC20Basic,8,2,0,0,1.0,1,0.6666666666666666,0,2,2,2,0,0,0,1,2.0,0.75,0,2,0.0,0.0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0afafc3156456a2470911eb0aa449aa5646230ed,IBCA,38,5,1,0,5.0,1,0.8333333333333334,3,3,19,0,3,2,0,4,1.2,0.35,3,0,0.0,0.0,0,2,0,0,0,4,0,8,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0afafc3156456a2470911eb0aa449aa5646230ed,ERC20,8,3,0,0,1.0,1,0.75,1,3,3,2,1,1,0,0,0,0.8333333333333334,1,1,0.0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0afafc3156456a2470911eb0aa449aa5646230ed,SafeMath,22,4,0,0,5.0,1,0.8,0,1,7,1,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0afafc3156456a2470911eb0aa449aa5646230ed,Ownable,29,2,1,0,4.0,2,1.0,0,1,5,1,0,0,0,0,1.5,0.5,0,1,0.0,0.0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0afafc3156456a2470911eb0aa449aa5646230ed,StandardToken,42,3,0,0,7.0,1,0.75,2,3,9,1,2,2,0,0,1.5,0.8333333333333334,2,1,0.0,1.0,0,0,0,2,0,1,0,7,3,5,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
0x0afc7097311378e92bca159cf6696ec633c806fd,SafeMath,22,4,0,0,5.0,1,0.8,0,1,7,1,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0afc7097311378e92bca159cf6696ec633c806fd,token,4,2,0,2,1.0,1,0.6666666666666666,0,1,2,1,0,0,0,0,0,0.75,0,0,0.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0afc7097311378e92bca159cf6696ec633c806fd,lockEtherPay,38,5,0,5,5.4,1,0.8333333333333334,2,3,18,0,3,1,0,0,1.25,0,1,0,0.0,0.14285714285714285,0,1,0,1,0,5,1,0,6,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0x0afc7097311378e92bca159cf6696ec633c806fd,Ownable,27,2,1,2,4.0,1,0.6666666666666666,0,1,7,1,0,0,0,0,1.5,0.5,0,1,0.0,0.0,0,0,0,1,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b0220c04fa1cd492f490fdf05a7d67b884cd51f,HumanStandardToken,25,2,0,0,8.0,1,0.6666666666666666,1,1,8,0,1,1,0,1,2.0,0.6,2,0,0.0,0.0,0,0,0,0,0,1,0,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b0220c04fa1cd492f490fdf05a7d67b884cd51f,Token,21,5,0,0,1.4,1,0.8333333333333334,0,1,5,1,0,0,0,10,1.25,0.8,0,1,0.0,0.0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b0220c04fa1cd492f490fdf05a7d67b884cd51f,StandardToken,40,5,0,0,6.6,1,0.8333333333333334,1,2,10,1,1,1,0,0,1.25,0.8,1,1,0.0,1.0,0,0,0,3,0,2,0,10,10,6,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
0x0b02bb8ce46dbced72b68ec39804a55a0b60baa1,ERC20Interface,11,6,0,6,1.0,1,0.8571428571428571,0,1,6,1,0,0,0,0,0,0.6666666666666666,0,1,0.0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b02bb8ce46dbced72b68ec39804a55a0b60baa1,ADZbuzzCommunityToken,122,10,0,10,4.7,1,0.9090909090909091,3,3,27,0,3,3,0,13,1.1111111111111112,0.43333333333333335,1,0,0.0,0.3333333333333333,0,1,0,3,0,0,0,15,13,11,0,5,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
0x0b02bb8ce46dbced72b68ec39804a55a0b60baa1,Owned,25,3,1,3,4.0,1,0.75,0,1,8,1,0,0,0,0,1.3333333333333333,0.3333333333333333,0,1,0.0,0.0,0,0,0,2,0,2,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0x0b02bb8ce46dbced72b68ec39804a55a0b60baa1,SafeMath,18,4,0,4,4.0,1,0.8,0,1,8,1,0,0,0,0,0,1.0,0,1,0.0,0,0,0,0,0,2,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b02bb8ce46dbced72b68ec39804a55a0b60baa1,ApproveAndCallFallBack,3,1,0,1,1.0,1,0.5,0,0,1,0,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b03f47040ade1a693342b14a76127ef040903db,SafeMath,47,9,0,0,4.111111111111111,1,0.9,0,1,12,1,0,0,0,0,0,0.25,0,0,0.0,0,0,0,0,0,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b03f47040ade1a693342b14a76127ef040903db,ERC20Basic,6,2,0,0,1.0,1,0.6666666666666666,0,2,2,2,0,0,0,1,2.0,0.75,0,2,0.0,0.0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b03f47040ade1a693342b14a76127ef040903db,StandardToken,22,3,0,0,5.0,3,1.25,2,3,8,1,2,2,0,0,1.5,0.8333333333333334,2,1,0.0,1.0,0,0,0,2,0,0,0,7,3,4,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0x0b03f47040ade1a693342b14a76127ef040903db,BasicToken,23,2,1,0,4.666666666666667,1,0.6666666666666666,1,3,6,1,2,1,0,0,1.5,0.75,1,1,0.0,1.0,0,0,0,1,0,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0x0b03f47040ade1a693342b14a76127ef040903db,ERC20,6,3,0,0,1.0,1,0.75,1,2,3,1,1,1,0,0,0,0.8333333333333334,1,1,0.0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b03f47040ade1a693342b14a76127ef040903db,TES,25,3,1,0,3.75,1,0.75,1,1,4,0,1,1,0,1,1.3333333333333333,0.3333333333333333,3,0,0.0,0.0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b041df86f8d869c6e0cafb211d11d8c58394d95,Token,30,6,0,0,1.0,1,0.8571428571428571,0,1,6,1,0,0,0,0,0,0.6666666666666666,0,1,0.0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b041df86f8d869c6e0cafb211d11d8c58394d95,ERC20Token,30,3,0,0,7.0,1,0.75,1,1,8,0,1,1,0,3,1.5,0.3333333333333333,2,0,0.0,0.0,0,0,0,0,0,0,0,3,3,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0x0b041df86f8d869c6e0cafb211d11d8c58394d95,StandardToken,39,5,0,0,6.8,4,1.6666666666666667,1,2,8,1,1,1,0,0,1.25,0.8,1,1,0.0,0.6666666666666666,0,0,0,3,0,0,0,10,13,4,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0
0x0b07463b30b302a98407d3e3df85ebc073b0dbd1,RegistrarInterface,14,4,0,4,1.0,1,0.8,0,1,4,1,0,0,0,0,0,0.75,0,1,0.0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b07463b30b302a98407d3e3df85ebc073b0dbd1,Deed,4,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b07463b30b302a98407d3e3df85ebc073b0dbd1,HashRegistrarSimplified,8,2,0,2,1.0,1,0.6666666666666666,1,2,2,1,1,0,0,1,2.0,0.75,0,0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b07463b30b302a98407d3e3df85ebc073b0dbd1,Resolver,5,3,0,3,1.0,1,0.75,0,1,3,1,0,0,0,0,0,0.4444444444444444,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b07463b30b302a98407d3e3df85ebc073b0dbd1,ENS,99,8,1,8,3.6666666666666665,1,0.8888888888888888,1,2,14,1,1,0,0,0,1.125,0.4583333333333333,0,0,0.0,1.0,1,0,0,0,0,0,4,12,5,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
0x0b07463b30b302a98407d3e3df85ebc073b0dbd1,SubdomainRegistrar,344,20,4,18,9.0,7,1.5714285714285714,14,6,101,0,6,1,0,82,1.0434782608695652,0.22857142857142856,1,0,0.0,0.14285714285714285,1,5,0,2,1,13,2,38,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b08b0b558a2ff86860c4bd55f69aefbf4f50e50,HYCCrowdsaleICO,14,1,0,1,12.0,1,0.5,1,1,1,0,1,1,0,0,0,1.0,2,0,0.0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b08b0b558a2ff86860c4bd55f69aefbf4f50e50,Hydrocoin,44,2,2,2,6.75,1,0.6666666666666666,2,3,12,1,2,2,0,1,1.3333333333333333,1.0,4,0,0.0,0.0,0,1,0,1,0,1,0,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b08b0b558a2ff86860c4bd55f69aefbf4f50e50,Crowdsale,107,7,1,4,6.875,2,1.0,2,4,32,1,3,1,0,7,1.1428571428571428,0.2857142857142857,1,1,0.0,0.0,0,1,0,1,0,6,1,7,12,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b08b0b558a2ff86860c4bd55f69aefbf4f50e50,MultipleOwners,29,2,1,2,6.0,1,0.6666666666666666,2,3,7,1,2,1,0,0,1.5,1.0,1,1,0.0,0.0,1,0,0,2,0,2,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b08b0b558a2ff86860c4bd55f69aefbf4f50e50,MintableToken,36,2,1,2,5.333333333333333,1,0.6666666666666666,2,3,10,1,2,2,0,1,1.5,0.5,3,1,0.0,0.0,0,0,0,0,0,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b08b0b558a2ff86860c4bd55f69aefbf4f50e50,BasicToken,31,2,0,2,6.5,1,0.6666666666666666,1,3,8,1,2,1,0,0,2.0,0.75,1,1,0.0,1.0,0,0,0,1,0,2,0,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0x0b08b0b558a2ff86860c4bd55f69aefbf4f50e50,SafeMath,28,4,0,0,5.75,2,1.0,0,2,7,2,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b08b0b558a2ff86860c4bd55f69aefbf4f50e50,StandardToken,73,5,0,5,6.8,2,1.0,2,3,18,1,2,2,0,0,1.25,0.6,2,1,0.0,1.0,0,0,0,2,0,3,0,11,5,11,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0x0b08b0b558a2ff86860c4bd55f69aefbf4f50e50,ERC20Basic,6,2,0,2,1.0,1,0.6666666666666666,0,2,2,2,0,0,0,1,2.0,0.75,0,2,0.0,0.0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b08b0b558a2ff86860c4bd55f69aefbf4f50e50,ERC20,6,3,0,3,1.0,1,0.75,1,2,3,1,1,1,0,0,0,0.8333333333333334,1,1,0.0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b08b0b558a2ff86860c4bd55f69aefbf4f50e50,Ownable,36,2,1,2,4.0,1,0.6666666666666666,0,3,7,3,0,0,0,0,1.5,0.5,0,3,0.0,0.0,0,0,0,1,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b0dd5737eb7432c7c7054ef156628c6d7b9d2f4,Haltable,29,2,3,0,3.6,1,0.6666666666666666,1,2,5,1,1,1,0,0,1.25,0,1,1,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b0dd5737eb7432c7c7054ef156628c6d7b9d2f4,Ownable,32,2,1,0,3.6666666666666665,1,0.6666666666666666,0,1,6,1,0,0,0,0,1.5,0.5,0,1,0.0,0.0,0,0,0,1,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b0dd5737eb7432c7c7054ef156628c6d7b9d2f4,PaymentForwarder,66,3,0,2,10.0,2,1.0,1,1,6,0,1,1,0,1,1.5,0.6666666666666666,2,0,0.0,0.0,0,0,1,2,0,0,1,5,5,1,0,14,0,0,1,1,1,2,0,0,0,1,4,0,0,1,0,1,2,0,0,0,0
0x0b0e47119bf5495dfcd9264916a9fe3481cd24c7,ForkChecker,13,1,0,0,8.0,2,1.0,0,0,2,0,0,0,0,0,0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b10372ffe11a4fe9fc8efbf460b6fa25eb224d9,ERC20,3,1,0,1,1.0,1,0.5,0,1,1,1,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b10372ffe11a4fe9fc8efbf460b6fa25eb224d9,MultiTransfer,7,1,0,1,5.0,2,1.0,1,1,2,0,1,0,0,0,0,1.0,0,0,0.0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0x0b117cd026eec3af86ebeda40b6b25eed1662e60,SafeMath,23,4,0,0,4.5,1,0.8,0,1,7,1,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b117cd026eec3af86ebeda40b6b25eed1662e60,ERC20Basic,6,2,0,2,1.0,1,0.6666666666666666,0,1,2,1,0,0,0,1,2.0,0.75,0,1,0.0,0.0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b117cd026eec3af86ebeda40b6b25eed1662e60,ERC20,6,3,0,3,1.0,1,0.75,1,2,3,1,1,1,0,0,0,0.8333333333333334,1,1,0.0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b117cd026eec3af86ebeda40b6b25eed1662e60,UBlockChain,180,16,2,13,7.444444444444445,8,2.0588235294117645,1,2,62,0,2,1,0,78,1.0588235294117647,0.4166666666666667,2,0,0.0,0.2857142857142857,0,1,0,7,0,16,5,22,26,12,0,5,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
0x0b1225323ff8dafee69643068bedbb0e351b8271,ERC20Token,47,3,0,0,7.333333333333333,1,0.75,1,1,8,0,1,1,0,3,1.5,0.3333333333333333,2,0,0.0,0.0,0,0,0,0,0,0,0,3,3,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0x0b1225323ff8dafee69643068bedbb0e351b8271,Token,37,6,0,0,1.0,1,0.8571428571428571,0,1,6,1,0,0,0,0,0,0.6666666666666666,0,1,0.0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b1225323ff8dafee69643068bedbb0e351b8271,StandardToken,45,5,0,0,6.8,4,1.6666666666666667,1,2,8,1,1,1,0,0,1.25,0.8,1,1,0.0,0.6666666666666666,0,0,0,3,0,0,0,10,13,4,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0
0x0b141d8d4c0eca92d75d509c25516d518fe7d338,PChannel,44,3,0,3,7.666666666666667,2,1.0,2,2,9,0,2,1,0,0,1.5,0.6666666666666666,1,0,0.0,1.0,0,0,0,1,1,1,0,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0x0b141d8d4c0eca92d75d509c25516d518fe7d338,ERC20,6,3,0,3,1.0,1,0.75,1,2,3,1,1,1,0,0,0,0.8333333333333334,1,1,0.0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b141d8d4c0eca92d75d509c25516d518fe7d338,Investors,56,3,0,3,6.666666666666667,3,1.5,1,2,4,1,1,1,0,1,1.5,0.3333333333333333,1,0,0.0,0.0,0,0,0,2,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b141d8d4c0eca92d75d509c25516d518fe7d338,StandardToken,50,3,0,3,6.333333333333333,1,0.75,2,3,11,1,2,2,0,0,1.5,0.8333333333333334,2,1,0.0,1.0,0,0,0,2,0,3,0,7,2,6,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0x0b141d8d4c0eca92d75d509c25516d518fe7d338,BasicToken,31,2,0,2,6.5,1,0.6666666666666666,1,3,7,1,2,1,0,0,2.0,0.75,1,1,0.0,1.0,0,0,0,1,0,2,0,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0x0b141d8d4c0eca92d75d509c25516d518fe7d338,Declaration,69,3,0,1,11.0,2,1.0,0,1,12,1,0,0,0,3,1.5,0.3333333333333333,0,1,0.0,1.0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b141d8d4c0eca92d75d509c25516d518fe7d338,WealthBuilderToken,22,1,0,1,3.0,1,0.5,1,2,1,1,1,1,0,0,0,1.0,4,0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b141d8d4c0eca92d75d509c25516d518fe7d338,MintableToken,50,3,1,3,5.75,1,0.75,2,3,13,1,2,2,0,3,1.3333333333333333,0.4444444444444444,3,1,0.0,0.0,0,0,0,0,0,2,3,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b141d8d4c0eca92d75d509c25516d518fe7d338,Referral,267,16,0,14,9.375,4,1.4705882352941178,5,7,65,1,6,2,0,20,1.0666666666666667,0.3125,1,0,0.0,0.6,0,3,0,0,5,2,0,30,14,25,0,17,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0x0b141d8d4c0eca92d75d509c25516d518fe7d338,Data,68,11,0,11,3.272727272727273,1,0.9166666666666666,1,2,13,1,1,1,0,39,1.1,0.48484848484848486,1,0,0.0,0.6,0,0,0,6,2,2,0,17,12,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
0x0b141d8d4c0eca92d75d509c25516d518fe7d338,ERC20Basic,6,2,0,2,1.0,1,0.6666666666666666,0,2,2,2,0,0,0,1,2.0,0.75,0,2,0.0,0.0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b141d8d4c0eca92d75d509c25516d518fe7d338,Ownable,25,1,1,1,4.0,1,0.5,0,5,5,5,0,0,0,0,2.0,1.0,0,5,0.0,0.0,0,0,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b141d8d4c0eca92d75d509c25516d518fe7d338,SafeMath,6,1,0,0,4.0,1,0.5,0,2,2,2,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b16ccc739db8f55440b7f496d6479c623a10722,SafeMath,22,4,0,0,5.0,1,0.8,0,1,7,1,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b16ccc739db8f55440b7f496d6479c623a10722,token,4,2,0,2,1.0,1,0.6666666666666666,0,1,2,1,0,0,0,0,0,0.75,0,0,0.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b16ccc739db8f55440b7f496d6479c623a10722,Ownable,27,2,1,2,4.0,1,0.6666666666666666,0,1,7,1,0,0,0,0,1.5,0.5,0,1,0.0,0.0,0,0,0,1,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b16ccc739db8f55440b7f496d6479c623a10722,lockEtherPay,38,5,0,5,5.4,1,0.8333333333333334,2,3,18,0,3,1,0,0,1.25,0,1,0,0.0,0.14285714285714285,0,1,0,1,0,5,1,0,6,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0x0b1724cc9fda0186911ef6a75949e9c0d3f0f2f3,MintableToken,38,2,2,2,5.5,1,0.6666666666666666,2,3,8,1,2,2,0,1,1.3333333333333333,0.6666666666666666,3,1,0.0,0.0,0,0,0,1,0,0,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b1724cc9fda0186911ef6a75949e9c0d3f0f2f3,ERC20,6,3,0,0,1.0,1,0.75,1,3,3,2,1,1,0,0,0,0.8333333333333334,1,2,0.0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b1724cc9fda0186911ef6a75949e9c0d3f0f2f3,UpgradeAgent,12,2,0,2,2.0,1,0.6666666666666666,0,1,2,1,0,0,0,1,2.0,0.5,0,0,0.0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b1724cc9fda0186911ef6a75949e9c0d3f0f2f3,ReleasableToken,65,5,3,3,4.875,1,0.8333333333333334,2,3,10,1,2,2,0,10,1.1428571428571428,0.4666666666666667,2,1,0.0,0.0,0,1,0,2,0,0,0,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b1724cc9fda0186911ef6a75949e9c0d3f0f2f3,Ownable,24,2,1,0,4.666666666666667,2,1.0,0,2,4,2,0,0,0,0,1.5,0.5,0,2,0.0,0.0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b1724cc9fda0186911ef6a75949e9c0d3f0f2f3,SafeMathLib,23,4,0,0,4.25,1,0.8,0,1,7,1,0,0,0,0,0,0.5,0,1,0.0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b1724cc9fda0186911ef6a75949e9c0d3f0f2f3,StandardToken,78,7,1,0,7.375,3,1.25,2,4,20,2,2,2,0,0,1.1428571428571428,0.8571428571428571,2,2,0.0,1.0,0,0,0,3,0,0,1,14,10,14,0,14,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0
0x0b1724cc9fda0186911ef6a75949e9c0d3f0f2f3,CrowdsaleToken,58,4,0,2,10.0,4,1.4,3,3,8,0,3,3,0,4,1.3333333333333333,0.3333333333333333,4,0,0.0,0.0,0,0,0,0,0,0,1,7,5,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
